timestamp,controller_id,switch_count,total_packet_ins,total_flows,total_bytes
2026-01-31T04:41:32.372702,3,0,0.0000,0,0
2026-01-31T04:41:37.378124,3,0,0.0000,0,0
2026-01-31T04:41:42.383157,3,0,0.0000,0,0
2026-01-31T04:41:47.388841,3,0,0.0000,0,0
2026-01-31T04:41:52.394189,3,0,0.0000,0,0
2026-01-31T04:41:57.399657,3,0,0.0000,0,0
2026-01-31T04:42:02.405205,3,0,0.0000,0,0
2026-01-31T04:42:07.410105,3,0,0.0000,0,0
2026-01-31T04:42:12.415137,3,0,0.0000,0,0
2026-01-31T04:42:17.421226,3,0,0.0000,0,0
2026-01-31T04:42:22.426128,3,0,0.0000,0,0
2026-01-31T04:42:27.431641,3,0,0.0000,0,0
2026-01-31T04:42:32.437693,3,0,0.0000,0,0
2026-01-31T04:42:37.443158,3,0,0.0000,0,0
2026-01-31T04:42:42.448105,3,0,0.0000,0,0
2026-01-31T04:42:47.453271,3,0,0.0000,0,0
2026-01-31T04:42:52.458084,3,0,0.0000,0,0
2026-01-31T04:42:57.463376,3,0,0.0000,0,0
2026-01-31T04:43:02.466328,3,0,0.0000,0,0
2026-01-31T04:43:07.472226,3,0,0.0000,0,0
2026-01-31T04:43:12.478079,3,0,0.0000,0,0
2026-01-31T04:43:17.484325,3,0,0.0000,0,0
2026-01-31T04:43:22.487183,3,0,0.0000,0,0
2026-01-31T04:43:27.492868,3,0,0.0000,0,0
2026-01-31T04:43:32.499323,3,0,0.0000,0,0
2026-01-31T04:43:37.504414,3,0,0.0000,0,0
2026-01-31T04:43:42.510250,3,0,0.0000,0,0
2026-01-31T04:43:47.515220,3,0,0.0000,0,0
2026-01-31T04:43:52.521269,3,0,0.0000,0,0
2026-01-31T04:43:57.526124,3,0,0.0000,0,0
2026-01-31T04:44:02.531520,3,0,0.0000,0,0
2026-01-31T04:44:07.537127,3,0,0.0000,0,0
2026-01-31T04:44:12.543141,3,0,0.0000,0,0
2026-01-31T04:44:17.549684,3,0,0.0000,0,0
2026-01-31T04:44:22.555838,3,0,0.0000,0,0
2026-01-31T04:44:27.561958,3,0,0.0000,0,0
2026-01-31T04:44:32.567140,3,0,0.0000,0,0
2026-01-31T04:44:37.572107,3,0,0.0000,0,0
2026-01-31T04:44:42.577642,3,0,0.0000,0,0
2026-01-31T04:44:47.583195,3,0,0.0000,0,0
2026-01-31T04:44:52.589093,3,0,0.0000,0,0
2026-01-31T04:44:57.594176,3,0,0.0000,0,0
2026-01-31T04:45:02.599852,3,0,0.0000,0,0
2026-01-31T04:45:07.605235,3,0,0.0000,0,0
2026-01-31T04:45:12.611292,3,0,0.0000,0,0
2026-01-31T04:45:17.615230,3,0,0.0000,0,0
2026-01-31T04:45:22.621298,3,0,0.0000,0,0
2026-01-31T04:45:27.626247,3,0,0.0000,0,0
2026-01-31T04:45:32.631878,3,0,0.0000,0,0
2026-01-31T04:45:37.637712,3,0,0.0000,0,0
2026-01-31T04:45:42.643177,3,0,0.0000,0,0
2026-01-31T04:45:47.649214,3,0,0.0000,0,0
2026-01-31T04:45:52.655362,3,0,0.0000,0,0
2026-01-31T04:45:57.658971,3,0,0.0000,0,0
2026-01-31T04:46:02.665384,3,0,0.0000,0,0
2026-01-31T04:46:07.671248,3,0,0.0000,0,0
2026-01-31T04:46:12.676240,3,0,0.0000,0,0
2026-01-31T04:46:17.682301,3,0,0.0000,0,0
2026-01-31T04:46:22.687268,3,0,0.0000,0,0
2026-01-31T04:46:27.692206,3,0,0.0000,0,0
2026-01-31T04:46:32.697145,3,0,0.0000,0,0
2026-01-31T04:46:37.702102,3,0,0.0000,0,0
2026-01-31T04:46:42.707525,3,0,0.0000,0,0
2026-01-31T04:46:47.713388,3,0,0.0000,0,0
2026-01-31T04:46:52.719141,3,0,0.0000,0,0
2026-01-31T04:46:57.725149,3,0,0.0000,0,0
2026-01-31T04:47:02.731178,3,0,0.0000,0,0
2026-01-31T04:47:07.736547,3,0,0.0000,0,0
2026-01-31T04:47:12.742718,3,0,0.0000,0,0
2026-01-31T04:47:17.748486,3,0,0.0000,0,0
2026-01-31T04:47:22.754133,3,0,0.0000,0,0
2026-01-31T04:47:27.759272,3,0,0.0000,0,0
2026-01-31T04:47:32.765261,3,0,0.0000,0,0
2026-01-31T04:47:37.770891,3,0,0.0000,0,0
2026-01-31T04:47:42.776121,3,0,0.0000,0,0
2026-01-31T04:47:47.781135,3,0,0.0000,0,0
2026-01-31T04:47:52.786130,3,0,0.0000,0,0
2026-01-31T04:47:57.791101,3,0,0.0000,0,0
2026-01-31T04:48:02.796298,3,0,0.0000,0,0
2026-01-31T04:48:07.801086,3,0,0.0000,0,0
2026-01-31T04:48:12.806119,3,0,0.0000,0,0
2026-01-31T04:48:17.811163,3,0,0.0000,0,0
2026-01-31T04:48:22.816323,3,0,0.0000,0,0
2026-01-31T04:48:27.821141,3,0,0.0000,0,0
2026-01-31T04:48:32.826105,3,0,0.0000,0,0
2026-01-31T04:48:37.831110,3,0,0.0000,0,0
2026-01-31T04:48:42.836107,3,0,0.0000,0,0
2026-01-31T04:48:47.841206,3,0,0.0000,0,0
2026-01-31T04:48:52.846090,3,0,0.0000,0,0
2026-01-31T04:48:57.851110,3,0,0.0000,0,0
2026-01-31T04:49:02.856652,3,0,0.0000,0,0
2026-01-31T04:49:07.862457,3,0,0.0000,0,0
2026-01-31T04:49:12.867285,3,0,0.0000,0,0
2026-01-31T04:49:17.873174,3,0,0.0000,0,0
2026-01-31T04:49:22.878161,3,0,0.0000,0,0
2026-01-31T04:49:27.884208,3,0,0.0000,0,0
2026-01-31T04:49:32.889644,3,0,0.0000,0,0
2026-01-31T04:49:37.895105,3,0,0.0000,0,0
2026-01-31T04:49:42.900108,3,0,0.0000,0,0
2026-01-31T04:49:47.905124,3,0,0.0000,0,0
2026-01-31T04:49:52.910109,3,0,0.0000,0,0
2026-01-31T04:49:57.915830,3,0,0.0000,0,0
2026-01-31T04:50:02.921098,3,0,0.0000,0,0
2026-01-31T04:50:07.926174,3,0,0.0000,0,0
2026-01-31T04:50:12.931117,3,0,0.0000,0,0
2026-01-31T04:50:17.936118,3,0,0.0000,0,0
2026-01-31T04:50:22.941173,3,0,0.0000,0,0
2026-01-31T04:50:27.946218,3,0,0.0000,0,0
2026-01-31T04:50:32.951206,3,0,0.0000,0,0
2026-01-31T04:50:37.956179,3,0,0.0000,0,0
2026-01-31T04:50:42.961098,3,0,0.0000,0,0
2026-01-31T04:50:47.966261,3,0,0.0000,0,0
2026-01-31T04:50:52.971166,3,0,0.0000,0,0
2026-01-31T04:50:57.976308,3,0,0.0000,0,0
2026-01-31T04:51:02.982118,3,0,0.0000,0,0
2026-01-31T04:51:07.987609,3,0,0.0000,0,0
2026-01-31T04:51:12.992108,3,0,0.0000,0,0
2026-01-31T04:51:17.998163,3,0,0.0000,0,0
2026-01-31T04:51:23.003201,3,0,0.0000,0,0
2026-01-31T04:51:28.008473,3,0,0.0000,0,0
2026-01-31T04:51:33.013962,3,0,0.0000,0,0
2026-01-31T04:51:38.019215,3,0,0.0000,0,0
2026-01-31T04:51:43.020603,3,0,0.0000,0,0
2026-01-31T04:51:48.025344,3,0,0.0000,0,0
2026-01-31T04:51:53.030963,3,0,0.0000,0,0
2026-01-31T04:51:58.034757,3,0,0.0000,0,0
2026-01-31T04:52:03.040649,3,0,0.0000,0,0
2026-01-31T04:52:08.046863,3,0,0.0000,0,0
2026-01-31T04:52:13.053012,3,0,0.0000,0,0
2026-01-31T04:52:18.059223,3,0,0.0000,0,0
2026-01-31T04:52:23.065186,3,0,0.0000,0,0
2026-01-31T04:52:28.070589,3,0,0.0000,0,0
2026-01-31T04:52:33.076384,3,0,0.0000,0,0
2026-01-31T04:52:38.082091,3,0,0.0000,0,0
2026-01-31T04:52:43.087192,3,0,0.0000,0,0
2026-01-31T04:52:48.092261,3,0,0.0000,0,0
2026-01-31T04:52:53.097149,3,0,0.0000,0,0
2026-01-31T04:52:58.102225,3,0,0.0000,0,0
2026-01-31T04:53:03.107192,3,0,0.0000,0,0
2026-01-31T04:53:08.112140,3,0,0.0000,0,0
2026-01-31T04:53:13.117215,3,0,0.0000,0,0
2026-01-31T04:53:18.122312,3,0,0.0000,0,0
2026-01-31T04:53:23.128251,3,0,0.0000,0,0
2026-01-31T04:53:28.133126,3,0,0.0000,0,0
